pos,scaled_pos,time,intensity
-4101.0,-0.00877614,-26906661.0,0.271
-4022.0,-0.00860708,-26388342.0,0.278
-3942.0,-0.00843588,-25863462.0,0.281
-3862.0,-0.00826468,-25338582.0,0.284
-3786.0,-0.00810204,-24839946.0,0.286
-3702.0,-0.007922279999999999,-24288822.0,0.288
-3621.0,-0.007748939999999999,-23757381.0,0.288
-3542.0,-0.00757988,-23239062.0,0.29
-3467.0,-0.00741938,-22746987.0,0.29
-3391.0,-0.007256739999999999,-22248351.0,0.29
-3302.0,-0.0070662799999999994,-21664422.0,0.304
-3231.0,-0.00691434,-21198591.0,0.321
-3142.0,-0.00672388,-20614662.0,0.326
-3062.0,-0.006552679999999999,-20089782.0,0.329
-2984.0,-0.00638576,-19578024.0,0.331
-2899.0,-0.006203859999999999,-19020339.0,0.333
-2819.0,-0.00603266,-18495459.0,0.335
-2744.0,-0.0058721599999999995,-18003384.0,0.336
-2659.0,-0.00569026,-17445699.0,0.337
-2582.0,-0.005525479999999999,-16940502.0,0.337
-2502.0,-0.0053542799999999995,-16415622.0,0.337
-2422.0,-0.00518308,-15890742.0,0.338
-2348.0,-0.00502472,-15405228.0,0.339
-2272.0,-0.0048620799999999995,-14906592.0,0.339
-2179.0,-0.004663059999999999,-14296419.0,0.351
-2101.0,-0.00449614,-13784661.0,0.36
-2022.0,-0.00432708,-13266342.0,0.367
-1939.0,-0.00414946,-12721779.0,0.372
-1867.0,-0.00399538,-12249387.0,0.375
-1786.0,-0.0038220399999999996,-11717946.0,0.379
-1709.0,-0.00365726,-11212749.0,0.381
-1624.0,-0.00347536,-10655064.0,0.383
-1546.0,-0.0033084399999999997,-10143306.0,0.386
-1476.0,-0.00315864,-9684036.0,0.387
-1382.0,-0.0029574799999999997,-9067302.0,0.387
-1302.0,-0.00278628,-8542422.0,0.388
-1219.0,-0.0026086599999999996,-7997859.0,0.389
-1149.0,-0.0024588599999999998,-7538589.0,0.389
-1059.0,-0.00226626,-6948099.0,0.389
-987.0,-0.00211218,-6475707.0,0.389
-911.0,-0.0019495399999999998,-5977071.0,0.389
-825.0,-0.0017655,-5412825.0,0.389
-760.0,-0.0016263999999999999,-4986360.0,0.389
-669.0,-0.00143166,-4389309.0,0.389
-589.0,-0.00126046,-3864429.0,0.389
-502.0,-0.00107428,-3293622.0,0.389
-426.0,-0.0009116399999999999,-2794986.0,0.389
-351.0,-0.00075114,-2302911.0,0.389
-262.0,-0.0005606799999999999,-1718982.0,0.389
-194.0,-0.00041516,-1272834.0,0.389
-106.0,-0.00022684,-695466.0,0.389
-22.0,-4.7079999999999996e-05,-144342.0,0.389
55.0,0.00011769999999999999,360855.0,0.389
124.0,0.00026535999999999997,813564.0,0.389
218.0,0.00046651999999999994,1430298.0,0.389
286.0,0.00061204,1876446.0,0.389
378.0,0.00080892,2480058.0,0.389
453.0,0.0009694199999999999,2972133.0,0.389
534.0,0.0011427599999999998,3503574.0,0.389
617.0,0.00132038,4048137.0,0.389
695.0,0.0014873,4559895.0,0.389
767.0,0.0016413799999999998,5032287.0,0.389
859.0,0.0018382599999999998,5635899.0,0.389
939.0,0.00200946,6160779.0,0.389
1013.0,0.00216782,6646293.0,0.389
1092.0,0.00233688,7164612.0,0.389
1178.0,0.00252092,7728858.0,0.389
1260.0,0.0026964,8266860.0,0.389
1329.0,0.00284406,8719569.0,0.389
1414.0,0.00302596,9277254.0,0.389
1497.0,0.0032035799999999997,9821817.0,0.389
1569.0,0.0033576599999999997,10294209.0,0.389
1658.0,0.0035481199999999997,10878138.0,0.389
1738.0,0.00371932,11403018.0,0.389
1813.0,0.0038798199999999995,11895093.0,0.389
1894.0,0.00405316,12426534.0,0.389
1979.0,0.00423506,12984219.0,0.389
2042.0,0.00436988,13397562.0,0.389
2138.0,0.00457532,14027418.0,0.389
2215.0,0.0047401,14532615.0,0.389
2298.0,0.0049177199999999996,15077178.0,0.389
2380.0,0.0050932,15615180.0,0.389
2458.0,0.005260119999999999,16126938.0,0.389
2538.0,0.00543132,16651818.0,0.389
2616.0,0.00559824,17163576.0,0.389
2697.0,0.005771579999999999,17695017.0,0.389
